,year,month,lat,lon,depth,btm_sub,sfc_temp,sfc_salt,btm_temp,btm_salt,limfer_100m3
3666,2007,3,39.165,-73.7317,35,3,4.4,32.908,4.43,32.915,0.0
3667,2007,3,38.8117,-73.7917,47,3,6.19,33.667,6.26,33.685,0.0
3668,2007,3,39.1717,-72.9283,82,3,7.94,34.035,8.17,34.135,0.0
3669,2007,3,39.7467,-72.5883,73,3,7.23,33.788000000000004,7.59,34.038000000000004,0.0
3670,2007,3,40.0283,-72.59,63,3,6.89,33.785,6.79,33.78,0.0
3671,2007,3,39.8467,-72.92,61,3,7.77,33.9,6.82,33.976,0.0
3672,2007,3,39.63,-73.1983,41,3,5.66,33.657,5.74,33.696,0.0
3673,2007,3,39.7083,-73.3533,36,3,5.67,33.649,5.66,33.646,0.0
3674,2007,3,39.915,-73.2317,61,3,5.77,33.688,6.11,33.811,0.0
3675,2007,3,40.4283,-69.76,74,3,5.06,33.099000000000004,4.44,33.086,0.0
3676,2007,3,39.9717,-70.0433,176,3,7.55,33.484,11.61,35.395,0.0
3677,2007,3,40.5283,-68.8983,73,2,4.74,32.878,4.65,32.876,0.0
3678,2007,3,40.2283,-68.7667,120,3,4.7,32.539,7.4,34.045,0.0
3680,2007,3,40.56,-68.245,97,3,4.41,32.592,4.81,32.926,0.0
3681,2007,3,40.585,-68.1017,95,3,4.4,32.564,4.73,32.872,0.0
3682,2007,3,40.76,-67.9733,74,3,4.55,32.68,4.49,32.815,0.0
3683,2007,3,40.7533,-67.8883,72,3,4.56,32.707,4.46,32.713,0.0
3684,2007,3,41.125,-67.555,56,3,4.49,32.899,4.49,32.893,0.0
3685,2007,4,41.5233,-67.6417,37,3,5.33,33.298,5.34,33.297,0.0
3686,2007,4,41.3383,-67.4117,45,3,4.99,33.245,5.04,33.25,0.0
3687,2007,4,40.7783,-67.0683,98,3,4.06,32.543,4.87,33.038000000000004,0.0
3688,2007,4,41.0017,-66.7017,80,3,3.98,32.167,4.76,33.003,0.0
3689,2007,4,41.1667,-66.8967,72,3,5.21,32.729,4.45,32.775999999999996,0.0
3690,2007,4,41.215,-66.62,85,3,5.3,32.821,4.57,32.864000000000004,6.0
3691,2007,4,41.465,-66.9517,69,3,4.36,32.678000000000004,4.23,32.69,0.0
3692,2007,4,41.6933,-67.2683,55,3,5.52,33.314,5.52,33.315,0.0
3693,2007,4,41.6067,-67.0017,62,3,4.64,32.99,4.66,33.0,0.0
3694,2007,4,41.6817,-66.7283,70,3,4.69,33.046,4.74,33.064,0.0
3695,2007,4,41.815,-66.5133,77,3,3.86,32.471,4.46,32.898,0.0
3696,2007,4,41.31,-66.2717,117,3,3.78,32.398,4.89,33.099000000000004,0.0
3697,2007,4,41.5,-65.9583,194,3,3.16,32.123000000000005,7.28,34.69,0.0
3698,2007,4,41.6283,-65.9933,102,3,1.64,31.625999999999998,6.32,33.808,0.0
3699,2007,4,42.2533,-65.6817,118,3,1.21,31.531,5.26,33.477,0.0
3703,2007,4,42.1583,-67.2617,144,3,5.33,33.243,5.83,33.546,0.0
3704,2007,4,41.9833,-67.29,50,2,5.22,33.233000000000004,5.26,33.258,0.0
3705,2007,4,41.8333,-69.7533,117,3,4.99,33.298,4.94,33.298,0.0
3706,2007,4,41.3267,-69.395,44,3,4.48,33.119,4.49,33.12,0.0
3707,2007,4,40.86,-68.8617,68,3,5.35,32.991,5.17,33.046,0.0
3708,2007,4,40.9567,-68.3933,58,1,5.0,33.028,5.02,33.028,0.0
3709,2007,10,43.8633,-68.6017,103,3,11.68,32.414,8.63,33.247,0.0
3710,2007,10,42.9533,-70.4417,105,1,14.07,31.701,5.95,32.924,0.0
3711,2007,10,42.5,-70.515,68,3,13.71,31.930999999999997,7.04,32.62,0.0
3712,2007,10,41.96,-70.37,44,2,13.49,31.822,8.04,32.23,0.0
3714,2007,10,43.4983,-69.0583,139,3,10.12,32.766,7.52,33.547,0.0
3715,2007,10,43.3733,-69.0367,144,3,10.57,32.699,6.92,33.59,0.0
3716,2007,11,42.8417,-69.9883,200,3,11.33,32.435,6.46,33.988,0.0
3718,2007,9,39.2533,-73.645,48,3,21.11,32.21,9.7,32.694,0.0
3719,2007,9,38.955,-73.885,37,3,21.26,32.09,10.14,32.637,0.0
3720,2007,9,38.93,-74.1967,37,3,21.88,32.674,11.67,32.365,0.0
3721,2007,9,38.965,-74.7917,12,3,20.82,31.413,20.79,31.433000000000003,0.0
3722,2007,9,37.8183,-75.2383,18,3,22.23,31.714000000000002,22.15,31.725,0.0
3723,2007,9,37.4217,-75.4717,20,3,22.68,31.929000000000002,22.69,31.973000000000003,0.0
3724,2007,9,37.41,-75.2083,23,3,21.25,33.05,20.91,33.479,0.0
3725,2007,9,37.32,-75.265,28,3,21.13,32.262,20.64,33.149,0.0
3726,2007,9,36.0,-74.88,89,3,21.66,32.579,9.27,33.284,0.0
3727,2007,9,37.2983,-74.6733,77,3,22.79,34.04,8.44,33.349000000000004,0.0
3728,2007,9,37.6317,-74.3067,103,3,23.13,34.773,12.57,35.37,0.0
3730,2007,9,37.755,-74.6117,54,3,22.17,33.625,9.02,32.988,0.0
3731,2007,9,38.0483,-74.675,36,3,21.94,31.713,13.01,32.839,0.0
3732,2007,9,38.0733,-74.4517,40,3,22.81,33.861999999999995,9.81,32.751,0.0
3733,2007,9,38.5917,-74.2283,45,3,22.11,32.381,8.71,32.735,0.0
3734,2007,9,38.725,-73.745,52,3,22.0,33.485,8.04,32.8,0.0
3735,2007,9,38.585,-73.4283,80,3,23.25,34.746,8.62,33.372,0.0
3736,2007,9,38.7417,-73.14,116,3,23.55,35.056999999999995,13.91,35.296,0.0
3737,2007,9,39.4467,-72.8033,69,3,21.13,32.787,8.38,33.056,0.0
3738,2007,9,39.46,-72.3567,131,3,21.34,33.787,12.59,35.477,0.0
3739,2007,9,39.6667,-72.515,81,3,20.91,33.312,9.06,33.516999999999996,0.0
3740,2007,9,40.055,-72.6283,60,3,20.45,32.06,8.47,32.897,0.0
3741,2007,9,40.385,-73.915,17,3,21.2,30.459,19.77,31.61,0.0
3742,2007,9,40.66,-72.4733,39,3,19.7,31.803,11.0,32.631,0.0
3743,2007,9,40.4183,-72.5383,46,3,20.51,32.235,9.96,32.713,0.0
3744,2007,9,40.2317,-72.5933,56,3,20.55,32.101,8.88,32.875,0.0
3745,2007,9,40.725,-72.125,44,3,19.73,31.78,10.93,32.747,0.0
3746,2007,9,40.845,-72.27,28,3,19.7,31.808000000000003,12.16,32.545,0.0
3747,2007,10,41.065,-71.2067,35,3,18.08,32.18,13.78,32.491,0.0
3748,2007,10,41.2967,-70.5283,20,0,18.53,31.951999999999998,18.19,31.967,0.0
3749,2007,10,41.2183,-70.4983,35,3,17.51,32.036,14.98,32.246,0.0
3750,2007,10,40.9783,-70.555,48,3,18.02,32.376999999999995,12.0,32.54,0.0
3751,2007,10,40.57,-67.5017,106,3,16.78,32.274,7.55,33.895,0.0
3752,2007,10,40.8167,-67.4667,83,3,15.88,32.326,8.4,33.016,0.0
3753,2007,10,40.885,-66.7433,99,3,14.31,32.449,7.95,33.516,0.0
3754,2007,10,41.1633,-66.79,73,3,14.14,32.472,11.34,32.646,0.0
3755,2007,10,41.09,-66.9883,68,3,13.97,32.484,9.97,32.742,0.0
3756,2007,10,41.4217,-66.7183,80,3,14.75,32.406,10.35,32.813,0.0
3757,2007,10,41.5567,-66.8283,69,3,15.13,32.399,13.04,32.565,0.0
3758,2007,10,41.75,-66.1883,90,3,13.56,32.523,7.78,33.235,0.0
3759,2007,10,41.6367,-66.235,91,3,14.27,32.696,7.55,33.388000000000005,0.0
3760,2007,9,37.15,-75.66,13,3,25.68,31.791999999999998,25.41,32.075,0.0
3761,2007,9,39.9717,-73.6567,33,3,21.01,32.013000000000005,19.82,32.536,0.0
3762,2007,9,39.9133,-73.82,27,3,20.99,31.92,20.97,31.941,0.0
3763,2007,10,40.9,-71.15,51,3,18.39,32.347,10.93,32.785,0.0
3764,2007,10,40.62,-71.5683,70,3,20.01,32.885,9.54,32.975,0.0
3765,2007,10,40.1933,-71.5783,85,3,19.37,32.647,9.53,33.543,0.0
3766,2007,10,40.0517,-71.7567,90,3,19.47,32.6,9.57,33.678000000000004,0.0
3768,2007,10,40.2717,-71.2767,89,3,19.46,32.946999999999996,9.23,33.606,0.0
3769,2007,10,40.4033,-70.3,77,3,18.96,32.36,9.0,32.948,0.0
3770,2007,10,40.11,-70.205,141,3,19.41,32.729,11.38,35.181,0.0
3771,2007,10,40.4,-69.9083,77,3,18.32,32.321999999999996,9.17,32.861999999999995,0.0
3772,2007,10,40.1117,-69.6033,97,3,18.42,32.416,9.06,34.096,0.0
3773,2007,10,40.26,-68.91,104,3,19.48,33.203,9.24,34.574,0.0
3774,2007,10,40.6317,-68.9717,68,1,17.2,32.086999999999996,11.04,32.635999999999996,0.0
3775,2007,10,40.8017,-69.365,34,3,13.64,32.219,13.49,32.199,0.0
3776,2007,10,40.9883,-68.8233,72,3,15.8,32.429,15.55,32.425,0.0
3777,2007,10,40.56,-68.5333,74,3,16.78,32.34,11.31,32.679,0.0
3778,2007,10,40.535,-67.8683,99,3,16.61,32.335,8.58,33.159,0.0
3780,2007,10,40.4967,-67.6383,139,3,15.51,32.404,8.76,34.692,0.0
3782,2007,10,42.1017,-67.4317,83,1,14.76,32.455,5.97,33.316,0.0
3783,2007,10,41.785,-67.185,54,3,15.05,32.466,15.1,32.444,0.0
3784,2007,10,41.7067,-67.075,60,3,14.91,32.459,14.57,32.46,0.0
3785,2007,10,41.61,-67.2017,45,3,15.85,32.435,15.81,32.427,0.0
3786,2007,10,41.5333,-67.6217,38,3,16.46,32.468,16.46,32.463,0.0
3787,2007,10,41.4533,-67.8117,35,3,16.69,32.454,16.69,32.45,0.0
3788,2007,10,41.3017,-67.7017,38,3,16.97,32.443000000000005,17.0,32.418,0.0
3789,2007,10,41.4,-67.8933,41,3,17.29,32.455999999999996,17.3,32.444,0.0
3790,2007,10,41.4317,-66.1217,130,3,16.53,32.722,7.86,34.509,0.0
3792,2007,10,41.7867,-65.9867,102,3,15.02,32.81,7.19,33.839,0.0
3793,2007,10,41.3567,-68.13,24,1,17.18,32.461999999999996,17.17,32.455,0.0
3794,2007,10,41.2233,-68.3633,50,3,16.83,32.46,16.77,32.444,0.0
3795,2007,10,41.2883,-68.46,57,3,16.15,32.453,14.6,32.46,0.0
3796,2007,10,41.1683,-68.7267,63,3,15.27,32.423,12.04,32.562,0.0
3797,2007,10,41.6383,-69.8483,20,3,12.97,32.027,12.9,32.046,0.0
3798,2007,10,41.81,-69.6333,169,1,15.1,32.18,6.02,33.158,0.0
3799,2007,10,42.0517,-69.1667,196,1,14.82,32.137,6.03,33.63,0.0
3800,2007,10,42.0267,-68.7267,154,3,14.64,32.21,5.57,33.423,0.0
3801,2007,10,42.0433,-67.9817,194,3,13.78,32.29,6.69,34.152,0.0
3802,2007,10,42.1267,-68.2167,193,3,14.46,32.241,7.49,34.704,0.0
3803,2007,10,42.5717,-68.1633,184,3,13.68,32.411,6.93,34.260999999999996,0.0
3804,2007,10,42.55,-68.6117,204,3,13.74,32.391999999999996,7.04,34.467,0.0
3805,2007,10,42.63,-69.0717,199,3,14.53,32.27,6.32,33.856,0.0
3806,2007,10,42.9883,-68.9567,103,3,12.71,32.51,6.66,33.318000000000005,0.0
3809,2007,10,42.82,-66.9233,195,3,12.28,32.702,7.98,34.824,0.0
3810,2007,10,43.125,-66.62,117,3,11.18,32.08,7.65,33.241,0.0
3812,2007,10,43.8167,-67.0183,152,1,11.7,32.684,7.09,33.858000000000004,0.0
3813,2007,10,43.9117,-66.6417,102,3,9.91,32.721,7.79,33.173,0.0
3814,2007,10,44.1267,-67.3783,183,2,9.71,32.755,7.1,34.141999999999996,0.0
3815,2008,5,43.075,-69.915,192,3,6.62,32.074,6.6,33.883,0.0
3816,2008,4,40.3333,-68.1967,157,3,5.06,32.615,11.87,35.363,0.0
3817,2008,5,41.8283,-69.1467,200,3,7.83,32.009,5.83,33.513000000000005,0.0
3818,2008,5,40.935,-69.5067,45,3,6.55,32.452,6.57,32.453,0.0
3819,2008,5,42.1783,-69.9633,198,3,7.65,31.77,5.81,33.527,0.0
3820,2008,4,39.9617,-69.8733,148,1,6.0,33.04,12.65,35.504,0.0
3821,2008,4,40.985,-70.4967,45,3,5.02,32.114000000000004,4.73,32.295,0.0
3822,2008,4,41.02,-70.655,46,3,5.45,32.06,4.96,32.441,0.0
3823,2008,4,40.8533,-71.1433,63,3,5.51,32.004,5.33,32.681,0.0
3824,2008,3,41.395,-71.0933,23,1,4.86,31.528000000000002,4.86,31.528000000000002,0.0
3825,2008,3,40.3433,-73.1367,37,3,5.71,31.855999999999998,5.73,32.165,19.0
3826,2008,3,37.47,-75.4633,15,3,8.48,31.514,8.52,31.52,0.0
3827,2008,3,40.125,-71.055,152,3,6.86,33.223,12.3,35.395,0.0
3828,2008,3,40.2167,-71.4783,87,3,4.99,32.528,10.35,34.33,0.0
3829,2008,3,40.2983,-71.59,84,3,5.21,32.633,10.03,34.184,0.0
3830,2008,3,40.5233,-71.4933,71,2,5.73,32.496,8.16,33.802,0.0
3831,2008,3,40.5933,-72.0933,53,3,5.38,32.385999999999996,6.76,33.029,0.0
3832,2008,3,40.7917,-72.0967,42,3,4.49,31.81,5.57,32.551,0.0
3833,2008,3,40.0283,-74.0333,19,3,5.3,31.498,5.33,31.496,1.0
3834,2008,3,38.63,-74.805,27,3,6.88,31.471,7.01,31.826,0.0
3835,2008,3,38.8417,-74.0117,44,3,7.84,32.442,7.98,33.150999999999996,0.0
3837,2008,3,36.6467,-74.78,62,3,9.12,33.548,9.47,33.833,0.0
3838,2008,3,36.1567,-74.9417,45,3,9.94,33.779,10.35,34.059,0.0
3840,2008,4,41.2633,-66.78,75,3,4.95,33.062,4.96,33.080999999999996,0.0
3841,2008,4,41.3,-66.6317,82,3,4.49,32.644,4.91,33.01,0.0
3842,2008,4,41.9133,-66.6733,74,3,4.91,33.01,4.9,32.931,0.0
3843,2008,4,41.8483,-66.6067,72,3,4.72,32.941,4.74,32.928000000000004,0.0
3844,2008,4,41.6233,-66.215,96,3,3.92,32.328,4.34,32.654,2.0
3846,2008,4,41.915,-67.405,50,1,5.35,33.121,5.34,33.137,0.0
3847,2008,4,42.11,-67.39,82,1,5.18,33.099000000000004,5.23,33.211,0.0
3848,2008,4,41.9867,-67.8917,179,3,5.67,33.016999999999996,5.38,33.292,0.0
3849,2008,4,41.7417,-67.8483,34,3,5.62,33.009,5.61,33.012,0.0
3850,2008,4,40.925,-69.6267,38,3,5.38,32.639,5.39,32.648,0.0
3851,2008,4,42.15,-68.56,178,3,5.89,32.903,5.65,33.400999999999996,0.0
3852,2008,4,42.3083,-67.8,213,2,5.94,32.753,7.23,34.593,0.0
3853,2008,4,42.8367,-67.3567,206,3,5.05,32.194,7.06,34.443000000000005,0.0
3854,2008,4,43.2067,-69.1717,185,3,6.84,32.536,5.73,33.407,0.0
3855,2008,4,43.1317,-69.2667,181,3,7.82,32.852,5.68,33.389,0.0
3856,2008,4,42.92,-68.52,183,3,7.16,32.339,6.79,33.961,0.0
3857,2008,4,42.945,-68.3667,184,2,6.55,32.344,6.49,33.815,0.0
3859,2008,4,42.2717,-70.525,68,1,7.97,30.691,3.89,32.48,1.0
3860,2008,4,42.6117,-70.3517,89,3,7.93,29.94,4.18,32.821,0.0
3861,2008,4,40.635,-68.105,89,3,4.77,32.488,7.61,33.783,0.0
3862,2008,4,40.9233,-67.9083,59,3,5.3,32.900999999999996,5.3,32.914,0.0
3863,2008,4,41.3733,-67.6,40,3,5.37,33.096,5.34,33.098,0.0
3864,2008,3,35.6017,-75.4267,16,3,10.73,31.776,10.71,31.837,0.0
3865,2008,10,42.855,-70.6333,77,2,11.06,31.749000000000002,8.84,32.515,0.0
3866,2008,10,43.0217,-70.2833,145,0,10.67,32.119,6.08,32.896,0.0
3867,2008,10,44.3583,-67.465,100,3,9.98,32.813,9.57,33.125,0.0
3869,2008,10,41.375,-69.3517,55,3,14.15,31.480999999999998,9.23,32.383,0.0
3870,2008,9,40.99,-71.1417,52,3,18.58,32.312,12.61,32.504,0.0
3871,2008,9,40.4233,-73.92,20,3,19.6,29.127,19.3,30.654,0.0
3966,1978,6,35.4667,-75.25,26,3,25.15,34.729,20.2,35.689,0.0
3967,1978,6,35.8333,-75.4833,18,3,23.21,32.79,16.53,33.65,0.0
3968,1978,7,40.6833,-70.1833,46,3,13.79,32.59,10.03,32.56,4.0
3972,1978,7,40.8833,-69.5667,40,3,11.05,31.77,10.59,31.8,0.0
3973,1978,7,41.55,-69.4,69,3,13.24,31.51,4.57,32.56,0.0
3975,1978,7,42.8333,-70.0,201,3,15.39,31.73,6.47,34.28,0.0
3976,1978,7,43.1333,-70.0,132,3,16.44,30.89,4.83,32.98,0.0
3977,1978,7,43.4,-70.2,98,1,13.86,31.08,4.76,32.52,0.0
3978,1978,7,43.3333,-69.6833,177,3,14.68,31.32,5.55,33.53,0.0
3979,1978,7,43.6667,-69.3667,95,3,15.05,31.31,5.27,32.62,0.0
3980,1978,7,40.4667,-71.65,75,1,13.99,32.36,5.35,32.845,0.0
3981,1978,7,41.0667,-71.7,44,2,14.89,30.745,5.54,32.215,2.0
3982,1978,7,41.3333,-71.3333,29,3,16.36,31.54,11.1,31.89,8.0
3983,1978,7,41.15,-71.25,40,3,14.56,31.41,11.33,31.86,3.0
3984,1978,7,41.1667,-71.0,32,3,15.07,31.33,11.92,31.54,1.0
3985,1978,7,40.9667,-71.1667,49,3,12.14,31.9,7.28,32.5,4.0
3987,1978,7,40.35,-70.8333,97,3,18.66,34.07,6.37,33.39,0.0
3988,1978,7,40.7,-70.5833,54,3,13.74,32.76,6.54,32.7,0.0
3989,1978,7,41.05,-70.55,40,3,12.14,32.23,9.17,32.39,1.0
3993,1978,7,41.9,-69.15,214,3,16.07,31.51,6.17,33.89,0.0
3994,1978,7,41.65,-69.15,168,3,14.17,31.48,4.9,33.23,0.0
3995,1978,7,41.3333,-69.1167,156,3,15.55,31.39,4.47,33.03,0.0
3996,1978,7,41.0667,-69.0667,86,3,12.97,31.79,5.37,32.53,0.0
3997,1978,7,40.9,-69.15,70,3,12.33,32.55,9.88,32.59,8.0
3998,1978,7,40.6667,-69.0833,80,3,15.1,32.55,7.05,32.73,3.0
3999,1978,6,36.15,-75.1,41,3,22.74,30.531999999999996,8.46,32.97,0.0
4001,1978,6,36.55,-75.75,18,3,21.21,27.77,12.24,32.241,0.0
4002,1978,6,36.5333,-75.3667,22,3,22.7,30.155,11.21,32.844,0.0
4003,1978,6,36.6333,-74.85,49,3,22.36,29.938000000000002,7.26,33.054,0.0
4004,1978,6,36.8333,-75.05,35,3,23.56,30.057,9.74,32.955,0.0
4005,1978,6,36.9167,-75.55,18,3,23.31,30.189,11.87,32.448,0.0
4006,1978,6,37.25,-75.6667,14,3,22.42,28.463,12.88,32.181999999999995,0.0
4007,1978,6,37.3,-75.15,24,3,23.13,29.416999999999998,11.81,32.446999999999996,0.0
4008,1978,7,40.4167,-69.05,78,3,18.77,33.64,6.6,33.06,0.0
4009,1978,7,40.4833,-68.6,80,1,16.23,33.01,7.44,33.26,52.0
4010,1978,7,40.5167,-67.9333,104,3,16.11,32.78,9.45,34.55,0.0
4011,1978,7,40.8,-68.2833,58,3,11.21,32.5,10.79,32.495,13.0
4012,1978,7,40.85,-68.7333,66,3,12.71,32.56,11.43,32.57,3.0
4013,1978,7,41.1833,-68.1333,35,3,12.66,32.49,12.37,32.48,4.0
4014,1978,7,41.3333,-68.7,82,1,16.09,31.79,6.95,32.52,0.0
4015,1978,7,41.6167,-68.8833,130,3,16.44,31.52,4.49,33.065,0.0
4016,1978,7,41.6,-68.1167,31,2,13.9,32.27,13.74,32.27,2.0
4017,1978,7,41.8667,-68.1833,173,3,16.07,32.02,6.24,34.32,0.0
4018,1978,7,41.9833,-68.65,170,3,16.57,31.78,5.15,33.36,0.0
4019,1978,7,42.1667,-68.8,194,3,16.74,31.55,5.39,33.97,0.0
4020,1978,7,42.3167,-68.3667,207,3,17.94,32.27,6.79,34.97,0.0
4021,1978,7,42.6667,-68.3167,204,2,15.01,32.39,6.15,34.34,0.0
4022,1978,7,42.75,-68.7667,199,3,16.88,31.97,6.51,33.91,0.0
4023,1978,7,42.9167,-68.3667,159,2,16.4,31.9,5.71,33.54,0.0
4027,1978,7,43.1333,-69.0167,146,3,17.15,31.86,5.07,33.25,0.0
4028,1978,7,43.6167,-68.9333,121,3,13.4,31.91,5.72,32.86,0.0
4029,1978,7,44.0167,-68.2833,88,3,10.69,31.0,5.77,32.65,0.0
4030,1978,7,43.9667,-68.1833,113,1,10.72,32.195,6.51,32.88,0.0
4031,1978,7,43.8167,-67.7167,219,3,12.88,32.3,6.22,34.18,0.0
4032,1978,7,42.9833,-67.7,186,3,14.73,32.15,6.05,34.09,0.0
4033,1978,7,42.6,-67.7,205,3,15.56,32.06,6.92,34.46,0.0
4034,1978,7,42.3,-67.7,232,2,15.97,32.075,7.6,34.87,0.0
4035,1978,7,41.8,-67.7,35,3,13.28,32.37,13.27,32.36,0.0
4036,1978,7,41.5,-67.6833,31,3,13.37,32.21,13.34,32.2,1.0
4037,1978,7,41.3,-67.55,40,3,11.98,32.34,11.98,32.34,48.0
4038,1978,7,41.2667,-67.6833,35,3,11.94,32.375,11.92,32.38,7.0
4039,1978,6,37.5167,-74.65,56,3,21.12,31.995,6.21,32.894,0.0
4040,1978,6,37.5167,-74.95,29,3,22.84,30.258000000000003,9.32,32.865,0.0
4041,1978,6,37.6167,-75.3167,18,3,20.02,30.639,10.58,32.611999999999995,0.0
4043,1978,6,37.8,-74.7667,42,3,22.0,29.886,8.2,32.954,0.0
4044,1978,6,38.0667,-74.3667,46,3,21.28,31.203000000000003,7.24,32.745,0.0
4046,1978,6,38.4167,-74.65,34,3,20.96,31.467,8.82,32.766,0.0
4047,1978,6,38.7333,-74.8333,20,3,16.62,30.392,12.33,31.456,0.0
4048,1978,6,38.9167,-74.5333,24,3,18.38,30.721,9.25,32.406,0.0
4049,1978,6,38.6667,-74.3167,42,3,21.42,30.573,8.07,32.85,0.0
4050,1978,6,38.4167,-74.1167,57,3,21.47,30.723000000000003,5.55,32.709,2.0
4051,1978,6,38.75,-73.75,49,3,21.25,30.918000000000003,6.59,32.542,3.0
4052,1978,6,38.95,-74.1167,40,3,20.6,30.868000000000002,8.17,32.815,0.0
4053,1978,6,39.35,-74.0833,26,3,19.44,30.788,8.35,32.245,0.0
4054,1978,6,39.2,-73.65,42,3,20.88,30.779,7.28,32.266,2.0
4055,1978,6,38.9833,-73.1333,80,3,20.8,30.635,8.18,33.8,1.0
4056,1978,6,39.2667,-72.85,82,3,20.81,30.699,6.85,33.632,0.0
4057,1978,6,39.65,-73.3833,29,3,20.51,30.113000000000003,7.89,31.855999999999998,0.0
4058,1978,6,39.9,-73.8167,22,3,19.51,31.281999999999996,8.93,32.218,0.0
4059,1978,6,40.1167,-73.7833,29,3,19.77,30.8,8.18,31.925,0.0
4060,1978,6,40.2667,-73.5667,24,3,19.94,30.217,8.06,31.573,3.0
4061,1978,6,40.1167,-73.35,38,3,20.54,30.435,5.94,32.067,0.0
4062,1978,6,39.8667,-73.0833,70,3,20.33,30.37,4.45,32.559,8.0
4064,1978,7,40.0667,-71.5,89,3,20.02,31.836,10.64,34.832,0.0
4066,1978,7,40.5667,-72.4667,42,2,16.16,31.45,10.52,31.86,1.0
4067,1978,7,40.7333,-72.6667,27,3,17.53,30.69,16.92,30.68,0.0
4068,1978,7,40.45,-73.2167,29,3,15.94,30.61,15.05,30.71,4.0
4069,1978,7,40.3167,-72.7167,51,3,16.03,31.38,5.96,32.29,1.0
4070,1978,7,39.85,-72.45,73,3,16.62,31.02,4.7,32.64,0.0
4071,1978,7,40.2333,-71.95,60,3,15.84,31.83,5.4,32.89,0.0
4124,1979,7,42.3167,-68.45,201,3,16.91,32.06,7.43,34.486999999999995,0.0
4126,1979,7,41.8,-67.7,35,3,13.93,32.461,13.89,32.455,0.0
4127,1979,7,41.5,-67.6833,33,3,13.81,32.37,13.84,32.37,0.0
4128,1979,7,41.2667,-67.6833,35,3,13.87,32.400999999999996,13.89,32.428000000000004,0.0
4129,1979,7,40.9333,-67.6833,62,3,15.35,32.454,9.28,32.689,4.0
4130,1979,7,40.6167,-67.6833,82,3,15.17,32.512,7.93,33.379,12.0
4131,1979,7,40.7667,-67.3167,95,3,14.73,32.464,7.87,33.302,3.0
4133,1979,7,39.5667,-73.8167,27,3,21.02,30.949,9.4,31.488000000000003,0.0
4134,1979,7,39.65,-73.3833,37,3,20.48,30.199,6.49,32.541,0.0
4136,1979,7,39.9167,-73.9333,17,3,20.1,30.712,10.66,31.808000000000003,0.0
4137,1979,7,40.1167,-73.8,26,3,20.06,30.495,9.17,31.978,6.0
4138,1979,7,40.25,-73.9,20,3,19.48,30.693,11.0,31.58,3.0
4139,1979,7,40.3667,-73.8667,26,3,18.98,30.066,10.97,31.923000000000002,9.0
4140,1979,7,40.2667,-73.6,27,3,19.17,31.096,10.43,31.755,1.0
4142,1979,7,39.8667,-73.0833,68,3,19.24,31.179000000000002,4.89,32.91,6.0
4143,1979,7,39.65,-72.7667,70,3,19.58,31.340999999999998,5.26,33.047,6.0
4144,1979,7,39.4667,-72.55,102,3,19.36,32.472,11.65,35.244,0.0
4145,1979,7,39.3,-72.3167,208,3,20.12,34.189,11.27,35.425,0.0
4148,1979,7,40.0667,-71.5,91,3,18.85,32.516,11.59,35.018,0.0
4149,1979,7,40.5167,-71.6,71,1,19.08,32.538000000000004,5.69,33.568000000000005,2.0
4150,1979,7,40.2333,-71.95,62,3,18.66,32.28,5.44,33.433,0.0
4152,1979,7,40.3167,-72.7167,51,3,17.87,31.058000000000003,5.92,32.692,10.0
4153,1979,7,40.4667,-73.2167,26,3,18.47,31.201,10.11,32.497,1.0
4154,1979,7,40.7333,-72.6667,24,3,15.94,31.124000000000002,12.92,31.665,0.0
4155,1979,7,40.5667,-72.4667,42,2,17.17,30.699,6.4,32.885999999999996,14.0
4156,1979,7,40.8167,-72.1333,37,3,16.74,30.476,7.79,32.53,0.0
4158,1979,7,41.15,-71.3833,32,3,16.84,31.485,9.21,32.23,0.0
4159,1979,7,41.3333,-71.35,29,3,17.47,31.441999999999997,9.82,32.101,0.0
4160,1979,7,41.1667,-71.0,35,3,16.7,31.421999999999997,10.27,31.905,0.0
4161,1979,7,40.9667,-71.1667,51,3,16.34,31.574,7.15,32.747,3.0
4162,1979,7,40.6833,-71.0333,58,3,17.93,32.425,7.11,32.983000000000004,0.0
4163,1979,7,40.35,-70.85,93,3,17.63,32.883,11.88,35.367,0.0
4166,1979,7,40.2167,-70.4167,108,3,21.02,33.524,12.11,35.551,0.0
4167,1979,7,40.2167,-70.3,101,3,20.69,35.289,12.11,35.472,0.0
4168,1979,7,40.7,-70.5833,51,3,15.36,31.947,7.37,33.176,3.0
4170,1979,7,40.6833,-70.1333,42,2,12.04,32.032,9.34,32.46,0.0
4171,1979,7,40.4,-69.7,68,3,15.2,31.99,7.02,33.089,3.0
4172,1979,7,40.1333,-69.5667,91,3,14.15,32.284,11.53,35.099000000000004,0.0
4173,1979,7,40.8833,-69.5667,27,3,11.25,31.76,11.2,31.776999999999997,0.0
4174,1979,7,41.5333,-69.4333,79,3,16.15,31.534000000000002,4.8,32.531,0.0
4175,1979,7,40.4833,-68.6167,82,1,17.09,32.799,7.95,33.634,6.0
4177,1979,7,40.5167,-67.9333,101,3,17.1,32.828,8.9,34.094,2.0
4178,1979,7,40.8,-68.2833,53,3,11.93,32.626999999999995,11.87,32.637,1.0
4180,1979,7,41.1833,-68.1333,33,3,13.91,32.648,13.8,32.646,0.0
